group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
http_server_bench,,10,115870,bytes,61047017.0,ns,5
http_server_bench,,10,115870,bytes,62936908.0,ns,5
http_server_bench,,10,115870,bytes,61069920.0,ns,5
http_server_bench,,10,115870,bytes,60986943.0,ns,5
http_server_bench,,10,115870,bytes,61933633.0,ns,5
http_server_bench,,10,115870,bytes,60083244.0,ns,5
http_server_bench,,10,115870,bytes,61984496.0,ns,5
http_server_bench,,10,115870,bytes,62010643.0,ns,5
http_server_bench,,10,115870,bytes,63915269.0,ns,5
http_server_bench,,10,115870,bytes,62069884.0,ns,5
http_server_bench,,10,115870,bytes,62000057.0,ns,5
http_server_bench,,10,115870,bytes,62000841.0,ns,5
http_server_bench,,10,115870,bytes,61003866.0,ns,5
http_server_bench,,10,115870,bytes,60920816.0,ns,5
http_server_bench,,10,115870,bytes,62065981.0,ns,5
http_server_bench,,10,115870,bytes,63018225.0,ns,5
http_server_bench,,10,115870,bytes,61999435.0,ns,5
http_server_bench,,10,115870,bytes,61982192.0,ns,5
http_server_bench,,10,115870,bytes,61927410.0,ns,5
http_server_bench,,10,115870,bytes,64005114.0,ns,5
http_server_bench,,10,115870,bytes,62066825.0,ns,5
http_server_bench,,10,115870,bytes,63941534.0,ns,5
http_server_bench,,10,115870,bytes,63049599.0,ns,5
http_server_bench,,10,115870,bytes,62962743.0,ns,5
http_server_bench,,10,115870,bytes,63039341.0,ns,5
http_server_bench,,10,115870,bytes,62006273.0,ns,5
http_server_bench,,10,115870,bytes,63922352.0,ns,5
http_server_bench,,10,115870,bytes,62071265.0,ns,5
http_server_bench,,10,115870,bytes,62000551.0,ns,5
http_server_bench,,10,115870,bytes,62932714.0,ns,5
http_server_bench,,10,115870,bytes,62072339.0,ns,5
http_server_bench,,10,115870,bytes,63999685.0,ns,5
http_server_bench,,10,115870,bytes,61013466.0,ns,5
http_server_bench,,10,115870,bytes,61983328.0,ns,5
http_server_bench,,10,115870,bytes,62929088.0,ns,5
http_server_bench,,10,115870,bytes,63002017.0,ns,5
http_server_bench,,10,115870,bytes,63067109.0,ns,5
http_server_bench,,10,115870,bytes,61988560.0,ns,5
http_server_bench,,10,115870,bytes,62015669.0,ns,5
http_server_bench,,10,115870,bytes,60010453.0,ns,5
http_server_bench,,10,115870,bytes,59974126.0,ns,5
http_server_bench,,10,115870,bytes,62010078.0,ns,5
http_server_bench,,10,115870,bytes,60919265.0,ns,5
http_server_bench,,10,115870,bytes,62068811.0,ns,5
http_server_bench,,10,115870,bytes,62008540.0,ns,5
http_server_bench,,10,115870,bytes,61002912.0,ns,5
http_server_bench,,10,115870,bytes,62916927.0,ns,5
http_server_bench,,10,115870,bytes,61068548.0,ns,5
http_server_bench,,10,115870,bytes,61979417.0,ns,5
http_server_bench,,10,115870,bytes,64048968.0,ns,5
http_server_bench,,10,115870,bytes,63901843.0,ns,5
http_server_bench,,10,115870,bytes,61000732.0,ns,5
http_server_bench,,10,115870,bytes,61997846.0,ns,5
http_server_bench,,10,115870,bytes,61001288.0,ns,5
http_server_bench,,10,115870,bytes,60054378.0,ns,5
http_server_bench,,10,115870,bytes,61957937.0,ns,5
http_server_bench,,10,115870,bytes,63051689.0,ns,5
http_server_bench,,10,115870,bytes,61997549.0,ns,5
http_server_bench,,10,115870,bytes,63007585.0,ns,5
http_server_bench,,10,115870,bytes,60980584.0,ns,5
http_server_bench,,10,115870,bytes,63944017.0,ns,5
http_server_bench,,10,115870,bytes,62081803.0,ns,5
http_server_bench,,10,115870,bytes,60987018.0,ns,5
http_server_bench,,10,115870,bytes,61017277.0,ns,5
http_server_bench,,10,115870,bytes,61915618.0,ns,5
http_server_bench,,10,115870,bytes,61061266.0,ns,5
http_server_bench,,10,115870,bytes,60927382.0,ns,5
http_server_bench,,10,115870,bytes,63074162.0,ns,5
http_server_bench,,10,115870,bytes,61990702.0,ns,5
http_server_bench,,10,115870,bytes,62020011.0,ns,5
http_server_bench,,10,115870,bytes,60973136.0,ns,5
http_server_bench,,10,115870,bytes,63984405.0,ns,5
http_server_bench,,10,115870,bytes,61105105.0,ns,5
http_server_bench,,10,115870,bytes,60932505.0,ns,5
http_server_bench,,10,115870,bytes,61913764.0,ns,5
http_server_bench,,10,115870,bytes,62061565.0,ns,5
http_server_bench,,10,115870,bytes,62935442.0,ns,5
http_server_bench,,10,115870,bytes,63068255.0,ns,5
http_server_bench,,10,115870,bytes,61993974.0,ns,5
http_server_bench,,10,115870,bytes,61015988.0,ns,5
http_server_bench,,10,115870,bytes,60921878.0,ns,5
http_server_bench,,10,115870,bytes,61066995.0,ns,5
http_server_bench,,10,115870,bytes,61015753.0,ns,5
http_server_bench,,10,115870,bytes,61981969.0,ns,5
http_server_bench,,10,115870,bytes,61995724.0,ns,5
http_server_bench,,10,115870,bytes,62003261.0,ns,5
http_server_bench,,10,115870,bytes,62001552.0,ns,5
http_server_bench,,10,115870,bytes,61935632.0,ns,5
http_server_bench,,10,115870,bytes,60090838.0,ns,5
http_server_bench,,10,115870,bytes,62982221.0,ns,5
http_server_bench,,10,115870,bytes,61982316.0,ns,5
http_server_bench,,10,115870,bytes,61002312.0,ns,5
http_server_bench,,10,115870,bytes,63011193.0,ns,5
http_server_bench,,10,115870,bytes,62989588.0,ns,5
http_server_bench,,10,115870,bytes,60024723.0,ns,5
http_server_bench,,10,115870,bytes,60909947.0,ns,5
http_server_bench,,10,115870,bytes,61087948.0,ns,5
http_server_bench,,10,115870,bytes,61970957.0,ns,5
http_server_bench,,10,115870,bytes,62016808.0,ns,5
http_server_bench,,10,115870,bytes,59978054.0,ns,5
